template,categoria,ordem,nome,filename,prompt
"adega","Vinhos Tintos",21,"Casillero del Diablo Cabernet Sauvignon","adega-casillero-del-diablo-cabernet-sauvignon.jpg","Casillero del Diablo Cabernet Sauvignon, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Tintos",22,"Santa Helena Reservado Merlot","adega-santa-helena-reservado-merlot.jpg","Santa Helena Reservado Merlot, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Tintos",23,"Miolo Seleção Cabernet Sauvignon","adega-miolo-selecao-cabernet-sauvignon.jpg","Miolo Seleção Cabernet Sauvignon, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Tintos",24,"Marcus James Merlot","adega-marcus-james-merlot.jpg","Marcus James Merlot, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Tintos",25,"Pérgola Tinto Suave","adega-pergola-tinto-suave.jpg","Pérgola Tinto Suave, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Brancos & Rosés",26,"Casillero del Diablo Chardonnay","adega-casillero-del-diablo-chardonnay.jpg","Casillero del Diablo Chardonnay, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Brancos & Rosés",27,"Concha y Toro Reservado Sauvignon Blanc","adega-concha-y-toro-reservado-sauvignon-blanc.jpg","Concha y Toro Reservado Sauvignon Blanc, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Brancos & Rosés",28,"Marcus James Chardonnay","adega-marcus-james-chardonnay.jpg","Marcus James Chardonnay, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Brancos & Rosés",29,"Mateus Rosé","adega-mateus-rose.jpg","Mateus Rosé, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vinhos Brancos & Rosés",30,"Almadén Rosé","adega-almaden-rose.jpg","Almadén Rosé, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Espumantes",31,"Chandon Brut 750ml","adega-chandon-brut-750ml.jpg","Chandon Brut 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Espumantes",32,"Chandon Rosé 750ml","adega-chandon-rose-750ml.jpg","Chandon Rosé 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Espumantes",33,"Salton Brut 750ml","adega-salton-brut-750ml.jpg","Salton Brut 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Espumantes",34,"Garibaldi Prosecco 750ml","adega-garibaldi-prosecco-750ml.jpg","Garibaldi Prosecco 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Espumantes",35,"Freixenet Cordon Negro 750ml","adega-freixenet-cordon-negro-750ml.jpg","Freixenet Cordon Negro 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Whisky",36,"Johnnie Walker Red Label 750ml","adega-johnnie-walker-red-label-750ml.jpg","Johnnie Walker Red Label 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Whisky",37,"Johnnie Walker Black Label 750ml","adega-johnnie-walker-black-label-750ml.jpg","Johnnie Walker Black Label 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Whisky",39,"Chivas Regal 12 Anos 750ml","adega-chivas-regal-12-anos-750ml.jpg","Chivas Regal 12 Anos 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Whisky",40,"White Horse 750ml","adega-white-horse-750ml.jpg","White Horse 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vodka",41,"Absolut Original 750ml","adega-absolut-original-750ml.jpg","Absolut Original 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vodka",42,"Smirnoff 998ml","adega-smirnoff-998ml.jpg","Smirnoff 998ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vodka",43,"Grey Goose 750ml","adega-grey-goose-750ml.jpg","Grey Goose 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vodka",44,"Ciroc 750ml","adega-ciroc-750ml.jpg","Ciroc 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Vodka",45,"Skyy 980ml","adega-skyy-980ml.jpg","Skyy 980ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Gin",46,"Tanqueray London Dry 750ml","adega-tanqueray-london-dry-750ml.jpg","Tanqueray London Dry 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Gin",47,"Beefeater London Dry 750ml","adega-beefeater-london-dry-750ml.jpg","Beefeater London Dry 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Gin",48,"Bombay Sapphire 750ml","adega-bombay-sapphire-750ml.jpg","Bombay Sapphire 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Rum & Cachaça",50,"Bacardi Carta Blanca 980ml","adega-bacardi-carta-blanca-980ml.jpg","Bacardi Carta Blanca 980ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Rum & Cachaça",51,"Captain Morgan Original 750ml","adega-captain-morgan-original-750ml.jpg","Captain Morgan Original 750ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Rum & Cachaça",52,"Ypióca Prata 965ml","adega-ypioca-prata-965ml.jpg","Ypióca Prata 965ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Rum & Cachaça",53,"51 965ml","adega-51-965ml.jpg","51 965ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Drinks Prontos & Ice",54,"Smirnoff Ice 275ml","adega-smirnoff-ice-275ml.jpg","Smirnoff Ice 275ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
"adega","Drinks Prontos & Ice",56,"Keep Cooler Classic 275ml","adega-keep-cooler-classic-275ml.jpg","Keep Cooler Classic 275ml, wine shop, wine bottle, drinks, professional food photography, overhead flat lay, white marble background, natural lighting, high resolution, appetizing, commercial quality, no text, no watermark, no people"
